연번,학교급,시군명,읍면동,설립별,학교명,신설휴원,학급수,학생수,우편번호,주소,연락처,팩스번호,비고
810,초등학교,부여,임천면,공립,임천초등학교,,7,49,33219,충남 부여군 임천면 성흥로97번길15,041-837-0712,041-837-0714,
811,초등학교,부여,장암면,공립,장암초등학교,,7,33,33183,충남 부여군 장암면 석동로 112,041-834-2624,041-833-5660,
812,초등학교,부여,세도면,공립,세도초등학교,,6,33,33227,충남 부여군 세도면 세도로 68,041-833-0090,041-833-0091,
813,초등학교,부여,석성면,공립,석양초등학교석성분교장,분교장개편,4,10,33179,충남 부여군 석성면 석성로 113-8,041-836-9091,041-836-0455,2025-03-01자 분교장개편
814,초등학교,부여,석성면,공립,석양초등학교,,7,40,33176,충남 부여군 석성면 증산로39번길 31,041-836-6190,041-836-0633,
815,초등학교,부여,초촌면,공립,초촌초등학교,,6,22,33175,충남 부여군 초촌면 초촌로 55,041-832-7862,041-832-7864,
816,초등학교,서천,장항읍,공립,장항초등학교,,9,123,33659,충남 서천군 장항읍 성주길6,041-956-0068,041-956-6309,
817,초등학교,서천,장항읍,공립,장항중앙초등학교,,10,148,33670,충남 서천군 장항읍 장항로121번길 7,041-956-6306,041-956-6859,
818,초등학교,서천,장항읍,공립,송림초등학교,,6,34,33658,충남 서천군 장항읍 옥도로 14,041-956-8523,041-956-8521,
819,초등학교,서천,서천읍,공립,서천초등학교,,26,521,33643,충남 서천군 서천읍 서천로 98번길 5,041-953-6901,041-953-6904,
820,초등학교,서천,마서면,공립,마동초등학교,,7,52,33657,충남 서천군 마서면 원송로 229,041-956-6885,041-956-7583,
821,초등학교,서천,마서면,공립,송석초등학교,,6,34,33650,충남 서천군 마서면 송신로 432,041-952-8711,041-952-8640,
822,초등학교,서천,화양면,공립,화양초등학교,,6,21,33629,충남 서천군 화양면 화산로 64번길,041-951-1515,041-951-8706,
823,초등학교,서천,기산면,공립,기산초등학교,,6,20,33628,충남 서천군 기산면 기산길 107,041-951-1014,041-951-8701,
824,초등학교,서천,한산면,공립,한산초등학교,,6,33,33624,충남 서천군 한산면 한마로 48 ,041-951-0081,041-951-8728,
825,초등학교,서천,마산면,공립,마산초등학교,,6,22,33622,충남 서천군 마산면 삼일로 327,041-953-1732,041-953-1733,
826,초등학교,서천,시초면,공립,시초초등학교,,7,50,33620,충남 서천군 시초면 시초북로 31,041-952-1906,041-952-2477,
827,초등학교,서천,판교면,공립,오성초등학교,,7,31,33615,충남 서천군 판교면 종판로 857번길 13,041-951-9776,041-951-8726,
828,초등학교,서천,종천면,공립,부내초등학교,,6,35,33611,충남 서천군 종천면 충서로363번길 23-1,041-953-4081,041-953-4084,
829,초등학교,서천,비인면,공립,비인초등학교,,7,29,33608,충남 서천군 비인면 비인로192(성내리),041-952-1323,041-952-1326,
830,초등학교,서천,서면,공립,서면초등학교,,7,28,33602,충남 서천군 서면 선합장길 15,041-951-7578,041-952-2731,
831,초등학교,서천,서면,공립,서도초등학교,,7,67,33603,충남 서천군 서면 공암남촌길 31번길 33,041-952-0039,041-952-8842,
832,초등학교,청양,청양읍,공립,청양초등학교,,15,261,33324,충남 청양군 청양읍 칠갑산로 9길 29,041-943-2683,041-942-1503,
833,초등학교,청양,청양읍,공립,청송초등학교,,7,40,33340,충남 청양군 청양읍 칠갑산로 97,041-943-2562,041-943-7532,
834,초등학교,청양,운곡면,공립,운곡초등학교,,6,26,33315,충남 청양군 운곡면 청신로 882,041-942-9762,041-942-9763,
835,초등학교,청양,대치면,공립,수정초등학교,,6,53,33345,충남 청양군 대치면 칠갑산로 514,041-942-3503,041-942-3504,
836,초등학교,청양,정산면,공립,정산초등학교,,7,74,33352,충남 청양군 정산면 칠갑산로 1863,041-942-0013,041-943-6055,
837,초등학교,청양,목면,공립,목면초등학교,,6,30,33358,충남 청양군 목면 철마장길 27,041-944-0762,041-944-0764,
838,초등학교,청양,청남면,공립,청남초등학교,,6,23,33363,충남 청양군 청남면 명덕로 207-4,041-943-4854,041-943-4855,
839,초등학교,청양,장평면,공립,장평초등학교,,6,23,33367,충남 청양군 장평면 충의로 453,041-942-6260,041-943-7864,
840,초등학교,청양,남양면,공립,남양초등학교,,7,41,33306,충남 청양군 남양면 구용길 324,041-942-1901,041-943-7961,
841,초등학교,청양,화성면,공립,합천초등학교,,6,35,33310,충남 청양군 화성면 무한로 88,041-942-4014,041-943-7408,
842,초등학교,청양,비봉면,공립,가남초등학교,,7,50,33316,충남 청양군 비봉면 충절로 1962-7,041-942-5006,041-943-6902,
843,초등학교,홍성,홍성읍,공립,홍성초등학교,,29,555,32227,충남 홍성군 홍성읍 조양로 43,041-633-5788,041-634-3929,
844,초등학교,홍성,홍성읍,공립,홍주초등학교,,8,67,32223,충남 홍성군 홍성읍 조양로 100-10,041-633-0548,041-633-0549,
845,초등학교,홍성,홍성읍,공립,홍남초등학교,,31,630,32234,충남 홍성군 홍성읍 홍장북로 434,041-634-0949,041-632-3238,
846,초등학교,홍성,광천읍,공립,광천초등학교,,9,144,32292,충남 홍성군 광천읍 홍남로 705번길 16,041-642-0584,041-641-5624,
847,초등학교,홍성,홍북읍,공립,홍북초등학교,,31,660,32260,충남 홍성군 자경로 33,041-632-9027,041-632-2605,
848,초등학교,홍성,홍북읍,공립,용봉초등학교,,7,76,32251,충남 홍성군 홍북읍 이응노로 277,041-632-9818,041-633-8828,
849,초등학교,홍성,홍북읍,공립,내포초등학교,,51,1205,32272,충남 홍성군 홍북읍 홍학로 38,041-630-7920,041-634-8065,
850,초등학교,홍성,홍북읍,공립,한울초등학교,,44,928,32266,충남 홍성군 홍북읍 홍학로 131,041-631-6411,041-631-6417,
851,초등학교,홍성,금마면,공립,금마초등학교,,7,42,32280,충남 홍성군 금마면 광금북로 484,041-633-7058,041-632-2606,
852,초등학교,홍성,금마면,공립,배양초등학교,,7,41,32280,충남 홍성군 금마면 금마로 23-24,041-633-7036,041-634-3937,
853,초등학교,홍성,홍동면,공립,홍동초등학교,,8,106,32284,충남 홍성군 홍동면 홍장남로 672번길 59,041-633-3040,041-632-2604,
854,초등학교,홍성,홍동면,공립,금당초등학교,,7,27,32283,충남 홍성군 홍동면 초롱산길 9,041-633-3170,041-633-8857,
855,초등학교,홍성,장곡면,공립,장곡초등학교,,7,31,32298,충남 홍성군 장곡면 도산1길 2,041-642-5006,041-642-0364,
856,초등학교,홍성,은하면,공립,은하초등학교,,5,16,32210,충남 홍성군 은하면 은하로 220,041-642-4000,041-642-5069,
857,초등학교,홍성,결성면,공립,결성초등학교,,6,13,32212,충남 홍성군 결성면 홍남서로 738번길 30,041-642-8891,041-642-0815,
858,초등학교,홍성,서부면,공립,서부초등학교,,7,31,32204,충남 홍성군 서부면 서부로 505,041-632-8020,041-633-5402,
859,초등학교,홍성,서부면,공립,신당초등학교,,5,16,32206,충남 홍성군 서부면 남당항로 270번길 43,041-632-8150,041-633-5293,
860,초등학교,홍성,갈산면,공립,갈산초등학교,,6,47,32202,충남 홍성군 갈산면 갈산로 135,041-633-7575,041-633-7584,
861,초등학교,홍성,구항면,공립,구항초등학교,,7,35,32215,충남 홍성군 구항면 구성남로 928,041-631-3297,041-634-5708,
862,초등학교,홍성,구항면,공립,대정초등학교,,7,26,32214,충남 홍성군 구항면 거북로 20,041-641-0642,041-642-0643,
863,초등학교,홍성,광천읍,사립,서해삼육초등학교,,6,171,32292,충남 홍성군 광천읍 홍남로705번길 23,041-641-2502,041-642-2502,
864,초등학교,예산,예산읍,공립,예산초등학교,,18,338,32434,예산군 예산읍 아리랑로 205 ,332-6175,332-8742,
865,초등학교,예산,예산읍,공립,금오초등학교,,22,468,32429,예산군 예산읍 역전로 134번길 40,334-2502,334-2505,
866,초등학교,예산,예산읍,공립,예산중앙초등학교,,8,119,32431,예산군 예산읍 주교로 21,967-2700,333-6310,
867,초등학교,예산,예산읍,공립,신례원초등학교,,7,115,32421,예산군 예산읍 신례원로 179,334-3585,334-3418,
868,초등학교,예산,대술면,공립,대술초등학교,,7,27,32444,예산군 대술면 원농리길 12,333-5009,333-9324,
869,초등학교,예산,신양면,공립,신양초등학교,,7,26,32453,예산군 신양면 청신로 374,333-7005,333-4717,
870,초등학교,예산,광시면,공립,웅산초등학교,,7,30,32457,예산군 광시면 예당로 181,332-1560,333-4719,
871,초등학교,예산,대흥면,공립,대흥초등학교,,6,11,32450,예산군 대흥면 의좋은형제길 16,332-0100,332-2205,
872,초등학교,예산,응봉면,공립,응봉초등학교,,7,25,32447,예산군 응봉면 예당로1504,333-0040,333-4721,
873,초등학교,예산,응봉면,공립,평촌초등학교,,7,32,32447,예산군 응봉면 예당로 1211,333-9632,333-9627,
874,초등학교,예산,삽교읍,공립,삽교초등학교,,7,61,32414,예산군 삽교읍 삽교로 4길 26,337-7173,338-0134,
875,초등학교,예산,삽교읍,공립,용동초등학교,,6,42,32412,예산군 삽교읍 삽교평야로 193,338-4115,338-0696,
876,초등학교,예산,삽교읍,공립,보성초등학교,,37,774,32416,예산군 삽교읍 예학로 127,337-2532,337-7705,
877,초등학교,예산,덕산면,공립,덕산초등학교,,7,90,32406,예산군 덕산면 봉운로 38,337-0204,337-0208,
878,초등학교,예산,덕산면,공립,시량초등학교,,7,46,32407,예산군 덕산면 덕산온천로 91, 337-4043,337-7786,
879,초등학교,예산,덕산면,공립,수덕초등학교,,6,39,32410,예산군 덕산면 수덕사로 631,337-6070,337-5506,벽지
880,초등학교,예산,봉산면,공립,봉산초등학교,,6,31,32404,예산군 봉산면 봉산로 369-10,337-1010,337-4544,
881,초등학교,예산,고덕면,공립,고덕초등학교,,7,31,32403,예산군 고덕면 황금뜰로 203,337-8007,337-7792,
882,초등학교,예산,고덕면,공립,구만초등학교,,6,14,32402,예산군 고덕면 구만윗뜸길 27 ,337-8438,337-7726 ,
883,초등학교,예산,고덕면,공립,예덕초등학교,,6,24,32401,예산군 고덕면 몽곡상몽길 54,338-8433,338-7724,
884,초등학교,예산,신암면,공립,신암초등학교,,7,32,32418,예산군 신암면 신암남로 285-6,332-9010,333-8543,
885,초등학교,예산,신암면,공립,조림초등학교,,7,38,32420,예산군 신암면 조곡길 100,332-8720,332-2318,
886,초등학교,예산,오가면,공립,오가초등학교,,7,28,32425,예산군 오가면 역말로 89  ,333-0946 ,333-4889 ,
887,초등학교,예산,오가면,공립,양신초등학교,,7,30,32424,예산군 오가면 내양막길 5,332-6865,333-8766,
888,초등학교,태안,태안읍,공립,태안초등학교,,15,284,32142,충남 태안군 태안읍 백화로 49,041-673-2872,041-674-5637,
889,초등학교,태안,태안읍,공립,송암초등학교,,6,49,32150,충남 태안군 태안읍 순환길 130 ,041-674-2982,041-674-1292,
890,초등학교,태안,태안읍,공립,화동초등학교,,13,201,32148,충남 태안군 태안읍 중앙로 321 ,041-674-5951,041-674-5133,
891,초등학교,태안,태안읍,공립,백화초등학교,,30,627,32140,충남 태안군 태안읍 다락미1길 85,041-672-8595,041-672-8599,
892,초등학교,태안,안면읍,공립,안면초등학교,,7,100,32164,충남 태안군 안면읍 장터로 230,041-673-1013 ,041-673-7497,
893,초등학교,태안,안면읍,공립,방포초등학교,,5,30,32166,충남 태안군 안면읍 꽃지해안로 519,041-673-4836,041-674-5560,
894,초등학교,태안,안면읍,공립,안중초등학교,,7,25,32167,충남 태안군 안면읍 율포길 31,041-673-5372,041-673-5374,
895,초등학교,태안,안면읍,공립,창기초등학교,,6,31,32162,충남 태안군 안면읍 황도로 72,041-673-5336,041-672-3381,
896,초등학교,태안,고남면,공립,고남초등학교,,6,26,32172,충남 태안군 고남읍 안면대로 4189,041-673-5671,041-673-5674,
897,초등학교,태안,남면,공립,남면초등학교,,7,26,32154,충남 태안군 남면 남면로 125,041-672-2062,041-674-5253,
898,초등학교,태안,남면,공립,삼성초등학교,,5,27,32158,충남 태안군 남면 마검포길 93-1,041-675-4203,041-674-5344,
899,초등학교,태안,근흥면,공립,근흥초등학교,,3,11,32129,충남 태안군 근흥면 근흥로 716-8,041-673-0007,041-673-4986,
900,초등학교,태안,근흥면,공립,안흥초등학교,,5,15,32131,충남 태안군 근흥면 죽림길 45,041-674-9322,041-674-9324,
901,초등학교,태안,근흥면,공립,안흥초등학교신진도분교장,,2,3,32131,충남 태안군 근흥면 신진도길 44-23,041-674-9327,041-674-9326,
902,초등학교,태안,소원면,공립,소원초등학교,,6,40,32120,충남 태안군 소원면 은골길 42,041-672-6005,041-672-6209,
903,초등학교,태안,소원면,공립,모항초등학교,,5,20,32123,충남 태안군 소원면 모항파도로 116,041-672-9046,041-672-1559,
904,초등학교,태안,소원면,공립,시목초등학교,,6,40,32118,충남 태안군 소원면 서해로 1147-26,041-674-6809,041-674-6812,
905,초등학교,태안,원북면,공립,원북초등학교,,7,57,32109,충남 태안군 원북면 원이로 849-3,041-672-5006,041-672-3619,
906,초등학교,태안,원북면,공립,대기초등학교,,7,40,32112,충남 태안군 원북면 대기길 12-21,041-672-5073,041-672-3294,
907,초등학교,태안,이원면,공립,이원초등학교,,6,25,32103,충남 태안군 이원면 원이로 1536-31,041-672-8789,041-672-8392,
908,초등학교,태안,이원면,공립,이원초등학교관동분교장,,3,12,32101,충남 태안군 이원면 원이로 1956,041-672-8067,,벽지
909,중학교,천안,원성동,공립,천안중학교,,23,632,31127,충남 천안시 동남구 충절로 90,041-567-0900,041-563-0243,
910,중학교,천안,성황동,공립,천안북중학교,,23,607,31123,충남 천안시 동남구 중앙로 188,041-561-4657,041-561-4659,
911,중학교,천안,원성동,공립,천안여자중학교,,25,633,31186,충남 천안시 동남구 원거리11길 31,041-551-2945,041-568-0774,
912,중학교,천안,삼룡동,공립,천안동중학교,,21,638,31070,충남 천안시 동남구 충절로 363-11,041-413-3910,041-522-3209,
913,중학교,천안,성정동,공립,천안성정중학교,,32,941,31108,충남 천안시 서북구 성정중2길 40,041-552-0757,041-555-2224,
914,중학교,천안,쌍용동,공립,천안봉서중학교,,21,459,31155,충남 천안시 서북구 미라1길 48,041-571-8352,041-571-3850,
915,중학교,천안,부대동,공립,천안부성중학교,,22,556,31080,충남 천안시 서북구 공대길 45-9,041-523-7092,041-523-7098,
916,중학교,천안,쌍용동,공립,천안쌍용중학교,,38,1135,31166,충남 천안시 서북구 쌍용12길 13,041-576-7362,041-576-7365,
